cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1485906633651,0,0,load,/,{},{},20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906634121,292,290,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div/span,{},"{""topRight"":490,""topLeft"":251,""bottomRight"":458,""bottomLeft"":179,""middle"":194,""inTarget"":false}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906640349,286,274,mouseover,//*[@id='rso']/div[1]/div[1]/div/div/div/span/em[1],{},"{""topRight"":490,""topLeft"":235,""bottomRight"":461,""bottomLeft"":167,""middle"":189,""inTarget"":false}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906640554,212,70,mouseover,//*[@id='resultStats'],{},"{""topRight"":533,""topLeft"":89,""bottomRight"":552,""bottomLeft"":171,""middle"":241,""inTarget"":false}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906640708,215,75,mousemove,//*[@id='resultStats'],{},"{""topRight"":530,""topLeft"":91,""bottomRight"":548,""bottomLeft"":168,""middle"":237,""inTarget"":false}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906642030,241,111,mousedown,//*[@id='vs0p1c0'],{},"{""topRight"":503,""topLeft"":114,""bottomRight"":514,""bottomLeft"":156,""middle"":201,""inTarget"":true}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906642191,241,111,mouseup,//*[@id='vs0p1c0'],{},"{""topRight"":503,""topLeft"":114,""bottomRight"":514,""bottomLeft"":156,""middle"":201,""inTarget"":true}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906642197,241,111,click,//*[@id='vs0p1c0'],{},"{""topRight"":503,""topLeft"":114,""bottomRight"":514,""bottomLeft"":156,""middle"":201,""inTarget"":true}",20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906642199,0,0,beforeunload,/,{},{},20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
0,1485906643197,0,0,unload,/,{},{},20170201004859,"Wed, 01 Feb 2017 00:48:59 +0100","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1280x800,1280x704,1263x1918,mggoutraiq2jdhmk0jmboqa4a0-native-top_left,mggoutraiq2jdhmk0jmboqa4a0,1,5
