cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1483145978750,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146159640,0,0,focus,/,{},{},0.0,0.0,180890.0,0.0,0.0,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146159901,292,626,mouseover,//*[@id='rso']/div[2]/div/div[2]/div[2]/div/cite,{},"{""topRight"":694,""topLeft"":551,""bottomRight"":608,""bottomLeft"":439,""middle"":488,""inTarget"":false}",0.21376281112737922,0.9873817034700315,261.0,2.6465640309610787,2.6465640309610787,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160164,260,256,mousemove,//*[@id='rso']/div[1]/div[1]/div/div/div/div[1]/cite,{},"{""topRight"":509,""topLeft"":204,""bottomRight"":485,""bottomLeft"":137,""middle"":201,""inTarget"":false}",0.1903367496339678,0.4037854889589905,263.0,1.41209583943386,-1.2344681915272187,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160316,273,182,mousemove,//*[@id='tads']/ol/li/div[3]/b,{},"{""topRight"":478,""topLeft"":167,""bottomRight"":472,""bottomLeft"":150,""middle"":165,""inTarget"":true}",0.19985358711566617,0.2870662460567823,152.0,0.49429746727004836,-0.9177983721638117,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160468,278,136,mousemove,//*[@id='tads']/ol/li/div[1]/cite,{},"{""topRight"":467,""topLeft"":154,""bottomRight"":473,""bottomLeft"":171,""middle"":160,""inTarget"":true}",0.20351390922401172,0.21451104100946372,152.0,0.30441408687524407,-0.1898833803948043,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160618,278,116,mousemove,//*[@id='vs0p1c0'],{},"{""topRight"":466,""topLeft"":151,""bottomRight"":477,""bottomLeft"":182,""middle"":164,""inTarget"":true}",0.20351390922401172,0.1829652996845426,150.0,0.13333333333333333,-0.17108075354191074,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160725,278,116,mousedown,//*[@id='vs0p1c0'],{},"{""topRight"":466,""topLeft"":151,""bottomRight"":477,""bottomLeft"":182,""middle"":164,""inTarget"":true}",0.20351390922401172,0.1829652996845426,107.0,0.0,-0.13333333333333333,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160828,278,116,mouseup,//*[@id='vs0p1c0'],{},"{""topRight"":466,""topLeft"":151,""bottomRight"":477,""bottomLeft"":182,""middle"":164,""inTarget"":true}",0.20351390922401172,0.1829652996845426,103.0,0.0,0.0,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
0,1483146160829,278,116,click,//*[@id='vs0p1c0'],{},"{""topRight"":466,""topLeft"":151,""bottomRight"":477,""bottomLeft"":182,""middle"":164,""inTarget"":true}",0.20351390922401172,0.1829652996845426,1.0,0.0,0.0,20161231015823,"Sat, 31 Dec 2016 01:58:23 +0100","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1366x768,1366x634,1350x1918,h26fts4n0rcd1t7ru56o3bn172-native-top_left,h26fts4n0rcd1t7ru56o3bn172,1,4
