cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1530830897219,0,0,load,/,{},{},0.0,0.0,1.0,0.0,0.0,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830899244,0,0,blur,/,{},{},0.0,0.0,2025.0,0.0,0.0,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830907048,0,0,focus,/,{},{},0.0,0.0,7804.0,0.0,0.0,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830908901,1152,30,mouseover,//*[@id='searchform']/div/div,{},"{""topRight"":119,""topLeft"":370,""bottomRight"":238,""bottomLeft"":423,""middle"":200,""inTarget"":false}",0.8433382137628112,0.04792332268370607,1853.0,0.6219053204506552,0.6219053204506552,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830909209,1365,186,mousemove,/html,{},"{""topRight"":145,""topLeft"":581,""bottomRight"":136,""bottomLeft"":578,""middle"":348,""inTarget"":false}",0.9992679355783309,0.2971246006389776,308.0,0.857198197741239,0.2352928772905838,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830909378,1365,180,mousemove,/html,{},"{""topRight"":142,""topLeft"":580,""bottomRight"":139,""bottomLeft"":579,""middle"":348,""inTarget"":false}",0.9992679355783309,0.28753993610223644,169.0,0.03550295857988166,-0.8216952391613573,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830910096,1362,192,mousemove,/html,{},"{""topRight"":146,""topLeft"":578,""bottomRight"":131,""bottomLeft"":575,""middle"":345,""inTarget"":false}",0.9970717423133236,0.30670926517571884,718.0,0.017227460831271562,-0.018275497748610096,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830910563,1359,174,mousemove,/html,{},"{""topRight"":134,""topLeft"":573,""bottomRight"":137,""bottomLeft"":574,""middle"":342,""inTarget"":false}",0.9948755490483162,0.2779552715654952,467.0,0.039075562293136315,0.021848101461864753,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830910731,1359,144,mousemove,/html,{},"{""topRight"":121,""topLeft"":570,""bottomRight"":156,""bottomLeft"":579,""middle"":344,""inTarget"":false}",0.9948755490483162,0.23003194888178913,168.0,0.17857142857142858,0.13949586627829225,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
0,1530830911065,1359,144,mousedown,/html,{},"{""topRight"":121,""topLeft"":570,""bottomRight"":156,""bottomLeft"":579,""middle"":344,""inTarget"":false}",0.9948755490483162,0.23003194888178913,334.0,0.0,-0.17857142857142858,20180706004551,"Fri, 06 Jul 2018 00:45:51 +0200",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:61.0) Gecko/20100101 Firefox/61.0,1366x768,1366x626,1349x1931,anh17b90d3etsbvcm0ttu7tb51-dd-top_right,anh17b90d3etsbvcm0ttu7tb51,0,4
